county,site,year,aadt
03,0001,1970,3990
03,0001,1971,3805
03,0001,1972,2978
03,0001,1973,3920
03,0001,1974,4025
03,0001,1975,4191
03,0001,1976,2140
03,0001,1977,3793
03,0001,1978,3365
03,0001,1979,4098
03,0001,1980,3498
03,0001,1981,4505
03,0001,1982,3378
03,0001,1983,3683
03,0001,1984,3658
03,0001,1985,3807
03,0001,1988,7089
03,0001,1989,6687
03,0001,1992,6300
03,0001,1993,6400
03,0001,1994,6800
03,0001,1995,7500
03,0001,1996,7200
03,0001,1997,7500
03,0001,1998,8700
03,0001,1999,8500
03,0001,2000,8700
03,0001,2001,9900
03,0001,2002,8600
03,0001,2003,10400
03,0001,2004,10300
03,0001,2005,11400
03,0001,2006,11900
03,0001,2007,11400
03,0001,2008,10500
03,0001,2009,10900
03,0001,2010,10900
03,0001,2011,11100
03,0001,2012,10200
03,0001,2013,10100
03,0001,2014,10500
03,0001,2015,11700
03,0001,2016,12600
03,0001,2017,13800
03,0001,2018,13100
03,0001,2019,12800
03,0001,2020,11800
03,0001,2021,14500
03,0001,2022,14900
03,0001,2023,16400
03,0001,2024,12400
03,0001,2025,12600
03,0002,1970,2459
03,0002,1971,2476
03,0002,1972,2268
03,0002,1973,2585
03,0002,1974,3759
03,0002,1975,3580
03,0002,1976,3175
03,0002,1977,3430
03,0002,1978,3738
03,0002,1979,4670
03,0002,1980,4853
03,0002,1981,5178
03,0002,1982,4330
03,0002,1983,4669
03,0002,1984,5269
03,0002,1985,6338
03,0002,1986,9170
03,0002,1987,7668
03,0002,1988,7226
03,0002,1989,6614
03,0002,1991,6333
03,0002,1992,7400
03,0002,1993,7200
03,0002,1994,6900
03,0002,1995,6700
03,0002,1996,7400
03,0002,1997,6800
03,0002,1998,8800
03,0002,1999,9300
03,0002,2000,9300
03,0002,2001,9600
03,0002,2002,8700
03,0002,2003,8600
03,0002,2004,9800
03,0002,2005,8900
03,0002,2006,8700
03,0002,2007,9900
03,0002,2008,7400
03,0002,2009,7200
03,0002,2010,6000
03,0002,2011,6000
03,0002,2012,5400
03,0002,2013,5300
03,0002,2014,5500
03,0002,2015,6700
03,0002,2016,7100
03,0002,2017,8100
03,0002,2018,8700
03,0002,2019,9300
03,0002,2020,8600
03,0002,2021,8700
03,0002,2022,8900
03,0002,2023,9800
03,0002,2024,10400
03,0002,2025,10100
03,0003,1970,17299
03,0003,1971,19245
03,0003,1972,19329
03,0003,1973,23815
03,0003,1975,29093
03,0003,1976,23935
03,0003,1977,25200
03,0003,1978,29708
03,0003,1979,30563
03,0003,1980,31480
03,0003,1981,32858
03,0003,1982,33273
03,0003,1983,30921
03,0003,1984,31068
03,0003,1985,29619
03,0003,1986,30230
03,0003,1987,30186
03,0003,1988,30852
03,0003,1989,30749
03,0003,1990,32083
03,0003,1991,36404
03,0003,1992,39000
03,0003,1993,41500
03,0003,1994,41500
03,0003,1995,40500
03,0003,1996,47000
03,0003,1997,47000
03,0003,1998,49000
03,0003,1999,50000
03,0003,2000,53000
03,0003,2001,54000
03,0003,2002,53000
03,0003,2003,53000
03,0003,2004,56500
03,0003,2005,56000
03,0003,2006,60000
03,0003,2007,56000
03,0003,2008,52500
03,0003,2009,45500
03,0003,2010,50000
03,0003,2011,49500
03,0003,2012,43000
03,0003,2013,42500
03,0003,2014,43000
03,0003,2015,44000
03,0003,2016,45000
03,0003,2017,40500
03,0003,2018,38000
03,0003,2019,41500
03,0003,2020,34000
03,0003,2021,42000
03,0003,2022,42000
03,0003,2023,44000
03,0003,2024,44000
03,0003,2025,44000
03,0004,1970,21137
03,0004,1971,24823
03,0004,1972,23246
03,0004,1973,21756
03,0004,1974,22579
03,0004,1975,27018
03,0004,1976,21831
03,0004,1977,24626
03,0004,1978,29428
03,0004,1979,28206
03,0004,1980,25383
03,0004,1981,24023
03,0004,1982,26541
03,0004,1983,24821
03,0004,1984,25834
03,0004,1985,27778
03,0004,1986,32906
03,0004,1987,27439
03,0004,1988,27842
03,0004,1989,29034
03,0004,1990,34175
03,0004,1991,35057
03,0004,1992,38500
03,0004,1993,40500
03,0004,1994,35000
03,0004,1995,33500
03,0004,1996,37500
03,0004,1997,37000
03,0004,1998,37000
03,0005,1970,4243
03,0005,1971,3231
03,0005,1972,2449
03,0005,1973,2494
03,0005,1974,2130
03,0005,1975,2725
03,0005,1976,2840
03,0005,1977,3665
03,0005,1978,2950
03,0005,1979,3310
03,0005,1980,2668
03,0005,1981,3123
03,0005,1982,3268
03,0005,1983,3315
03,0005,1984,3682
03,0005,1985,3490
03,0005,1986,3760
03,0005,1987,3908
03,0005,1988,4171
03,0005,1989,3708
03,0005,1990,4967
03,0005,1991,4383
03,0005,1992,4800
03,0005,1993,4400
03,0005,1994,3700
03,0005,1995,4400
03,0005,1996,4200
03,0005,1997,4800
03,0005,1998,4100
03,0005,1999,4700
03,0005,2000,4600
03,0005,2001,4600
03,0005,2002,4900
03,0005,2003,4500
03,0005,2004,5000
03,0005,2005,4700
03,0005,2006,4000
03,0005,2007,4600
03,0005,2008,3800
03,0005,2009,3800
03,0005,2010,3800
03,0005,2011,3800
03,0005,2012,3500
03,0005,2013,3900
03,0005,2014,3900
03,0005,2015,5900
03,0005,2016,6100
03,0005,2017,5500
03,0005,2018,4600
03,0005,2019,4600
03,0005,2020,4400
03,0005,2021,5000
03,0005,2022,5700
03,0005,2023,6100
03,0005,2024,6300
03,0005,2025,5000
03,0006,1970,1570
03,0006,1971,1175
03,0006,1972,1123
03,0006,1973,1012
03,0006,1974,975
03,0006,1976,828
03,0006,1977,765
03,0006,1978,1313
03,0006,1979,1185
03,0006,1980,1183
03,0006,1981,1280
03,0006,1982,1205
03,0006,1983,1168
03,0006,1984,1518
03,0006,1985,1360
03,0006,1986,1435
03,0006,1987,1400
03,0006,1988,1343
03,0006,1989,1289
03,0006,1991,1052
03,0006,1992,1300
03,0006,1993,1250
03,0006,1994,1200
03,0006,1995,1300
03,0006,1996,1450
03,0006,1997,1200
03,0006,1998,1500
03,0006,1999,1850
03,0006,2000,1800
03,0006,2001,1700
03,0006,2002,1900
03,0006,2003,2400
03,0006,2004,2000
03,0006,2005,1750
03,0006,2006,1650
03,0006,2007,1700
03,0006,2008,1800
03,0006,2009,1550
03,0006,2010,1450
03,0006,2011,1450
03,0006,2012,1250
03,0006,2013,1650
03,0006,2014,1650
03,0006,2015,1800
03,0006,2016,1900
03,0006,2017,1800
03,0006,2018,1650
03,0006,2019,1550
03,0006,2020,1800
03,0006,2021,1900
03,0006,2022,2500
03,0006,2023,2700
03,0006,2024,2800
03,0006,2025,2150
03,0007,1985,2181
03,0007,1986,2458
03,0007,1987,2469
03,0008,1970,2887
03,0008,1971,2549
03,0008,1972,2610
03,0008,1973,2457
03,0008,1974,2330
03,0008,1975,3370
03,0008,1976,2335
03,0008,1977,2878
03,0009,1978,1130
03,0011,1970,2425
03,0011,1971,2041
03,0011,1972,1947
03,0011,1973,2349
03,0011,1974,2394
03,0011,1975,2761
03,0011,1976,2940
03,0011,1977,2165
03,0011,1978,2320
03,0011,1979,2443
03,0011,1980,2048
03,0011,1981,2185
03,0011,1982,2303
03,0011,1983,2507
03,0011,1984,2953
03,0011,1985,2245
03,0011,2006,2500
03,0011,2007,2500
03,0011,2008,2200
03,0011,2009,2300
03,0011,2010,2500
03,0011,2011,2100
03,0011,2012,1900
03,0011,2013,1800
03,0011,2014,2200
03,0011,2015,2500
03,0011,2016,2500
03,0011,2017,2300
03,0011,2018,2200
03,0011,2019,2200
03,0011,2020,2200
03,0011,2021,2300
03,0011,2022,3000
03,0011,2023,3200
03,0011,2024,3400
03,0011,2025,2700
03,0012,1985,32025
03,0012,1986,35987
03,0012,1987,38479
03,0012,1988,39568
03,0012,1989,39417
03,0012,1990,37264
03,0012,1991,41373
03,0012,1992,43000
03,0012,1993,45000
03,0012,1994,41500
03,0012,1995,41500
03,0012,1996,46000
03,0012,1997,44500
03,0012,1998,46500
03,0012,1999,43500
03,0012,2000,44000
03,0012,2001,42000
03,0012,2002,47000
03,0012,2003,47000
03,0012,2004,51000
03,0012,2005,50500
03,0012,2006,49000
03,0012,2007,45500
03,0012,2008,46500
03,0012,2009,43000
03,0012,2010,39000
03,0012,2011,43500
03,0012,2012,40000
03,0012,2013,42000
03,0012,2014,41500
03,0012,2015,43000
03,0012,2016,43000
03,0012,2017,40000
03,0012,2018,38500
03,0012,2019,45000
03,0012,2020,35000
03,0012,2021,44000
03,0012,2022,47000
03,0012,2023,49000
03,0012,2024,49000
03,0012,2025,52000
03,0014,1974,9392
03,0014,1975,9158
03,0014,1977,14920
03,0014,1978,11528
03,0014,1979,13945
03,0014,1980,10796
03,0014,1981,15941
03,0014,1982,14878
03,0014,1983,12544
03,0014,1984,12617
03,0014,1985,13485
03,0014,1986,15634
03,0014,1987,14803
03,0014,1988,16533
03,0014,1989,15340
03,0014,1990,18466
03,0014,1991,19504
03,0014,1992,19500
03,0014,1993,20000
03,0014,1994,21000
03,0014,1995,21500
03,0014,1996,23000
03,0014,1997,23000
03,0014,1998,23000
03,0014,1999,23000
03,0014,2000,23000
03,0014,2001,23500
03,0014,2002,25000
03,0014,2003,26000
03,0014,2004,27000
03,0014,2005,29000
03,0014,2006,27000
03,0014,2007,30000
03,0014,2008,27000
03,0014,2009,27500
03,0014,2010,25000
03,0014,2011,25000
03,0014,2012,27500
03,0014,2013,28000
03,0014,2014,29000
03,0014,2015,32000
03,0014,2016,32500
03,0014,2017,32500
03,0014,2018,32500
03,0014,2019,36000
03,0014,2020,31000
03,0014,2021,37000
03,0014,2022,37000
03,0014,2023,38000
03,0014,2024,40500
03,0014,2025,40500
03,0015,1976,14460
03,0015,1977,8910
03,0015,1978,16800
03,0015,1979,19625
03,0015,1980,18713
03,0015,1981,18151
03,0015,1982,21590
03,0015,1983,21040
03,0015,1984,21793
03,0015,1985,22665
