county,county_name,site,year,aadt
12,Lee,0123,2020,1500
03,Collier,0123,2020,31500
12,Lee,0123,2021,1600
03,Collier,0123,2021,37000
12,Lee,0123,2022,1700
03,Collier,0123,2022,40000
12,Lee,0123,2023,2050
03,Collier,0123,2023,42000
12,Lee,0123,2024,2200
03,Collier,0123,2024,42000
03,Collier,0123,2025,42000
12,Lee,0123,2025,2300
03,Collier,0124,1987,41832
03,Collier,0124,1988,41657
03,Collier,0124,1989,41532
03,Collier,0124,1990,51413
03,Collier,0124,1991,51328
03,Collier,0124,1992,50500
03,Collier,0124,1993,52000
03,Collier,0124,1994,50000
03,Collier,0124,1995,52500
03,Collier,0124,1996,54500
03,Collier,0124,1997,52000
03,Collier,0124,1998,52000
03,Collier,0124,1999,55000
03,Collier,0124,2000,52000
03,Collier,0124,2001,55000
03,Collier,0124,2002,58000
03,Collier,0124,2003,58500
03,Collier,0124,2004,60500
03,Collier,0124,2005,61000
03,Collier,0124,2006,64000
03,Collier,0124,2007,63500
03,Collier,0124,2008,56500
03,Collier,0124,2009,53000
03,Collier,0124,2010,50000
03,Collier,0124,2011,50000
03,Collier,0124,2012,50000
03,Collier,0124,2013,51500
03,Collier,0124,2014,53500
12,Lee,0124,2015,500
03,Collier,0124,2015,52000
03,Collier,0124,2016,57000
12,Lee,0124,2016,400
03,Collier,0124,2017,52500
12,Lee,0124,2017,400
12,Lee,0124,2018,500
03,Collier,0124,2018,51500
03,Collier,0124,2019,50000
12,Lee,0124,2019,600
12,Lee,0124,2020,600
03,Collier,0124,2020,42500
12,Lee,0124,2021,650
03,Collier,0124,2021,51000
12,Lee,0124,2022,700
03,Collier,0124,2022,55500
12,Lee,0124,2023,600
03,Collier,0124,2023,57500
12,Lee,0124,2024,600
03,Collier,0124,2024,56500
03,Collier,0124,2025,55000
12,Lee,0124,2025,600
12,Lee,0125,2015,4900
12,Lee,0125,2016,5200
12,Lee,0125,2017,5500
12,Lee,0125,2018,5400
12,Lee,0125,2019,5500
12,Lee,0125,2020,5600
12,Lee,0125,2021,6000
12,Lee,0125,2022,6200
12,Lee,0125,2023,7700
12,Lee,0125,2024,8100
12,Lee,0125,2025,8500
12,Lee,0126,2015,4400
12,Lee,0126,2016,4600
12,Lee,0126,2017,5000
12,Lee,0126,2018,4600
12,Lee,0126,2019,4800
12,Lee,0126,2020,5000
12,Lee,0126,2021,4600
12,Lee,0126,2022,4800
12,Lee,0126,2023,5200
12,Lee,0126,2024,5400
12,Lee,0126,2025,5600
12,Lee,0127,2015,4800
12,Lee,0127,2016,5000
12,Lee,0127,2017,5200
12,Lee,0127,2018,5700
12,Lee,0127,2019,5600
12,Lee,0127,2020,5600
12,Lee,0127,2021,5600
12,Lee,0127,2022,5600
12,Lee,0127,2023,5600
12,Lee,0127,2024,5600
12,Lee,0127,2025,5600
12,Lee,0128,2015,3100
12,Lee,0128,2016,3100
12,Lee,0128,2017,3100
12,Lee,0128,2018,4100
12,Lee,0128,2019,4100
12,Lee,0128,2020,3300
12,Lee,0128,2021,3300
12,Lee,0128,2022,3300
12,Lee,0128,2023,3300
12,Lee,0128,2024,3500
12,Lee,0128,2025,3500
12,Lee,0129,2015,4400
12,Lee,0129,2016,4200
12,Lee,0129,2017,4200
12,Lee,0129,2018,5300
12,Lee,0129,2019,6400
12,Lee,0129,2020,6400
12,Lee,0129,2021,6400
12,Lee,0129,2022,6400
12,Lee,0129,2023,4200
12,Lee,0129,2024,4300
12,Lee,0129,2025,4400
03,Collier,0130,1970,673
03,Collier,0130,1971,881
03,Collier,0130,1972,598
03,Collier,0130,1973,619
03,Collier,0130,1974,802
03,Collier,0130,1975,1280
03,Collier,0130,1976,1133
03,Collier,0130,1977,1573
03,Collier,0130,1985,1098
03,Collier,0130,1986,1147
03,Collier,0130,1987,1224
12,Lee,0130,2015,1700
12,Lee,0130,2016,1600
12,Lee,0130,2017,1600
12,Lee,0130,2018,1550
12,Lee,0130,2019,1550
12,Lee,0130,2020,1600
12,Lee,0130,2021,1650
12,Lee,0130,2022,1650
12,Lee,0130,2023,1650
12,Lee,0130,2024,1700
12,Lee,0130,2025,1700
03,Collier,0131,1977,443
12,Lee,0131,2015,1000
12,Lee,0131,2016,1100
12,Lee,0131,2017,1200
12,Lee,0131,2018,1300
12,Lee,0131,2019,1400
12,Lee,0131,2020,1400
12,Lee,0131,2021,1500
12,Lee,0131,2022,1450
12,Lee,0131,2023,1350
12,Lee,0131,2024,1450
12,Lee,0131,2025,1550
03,Collier,0132,1970,2821
03,Collier,0132,1971,3002
03,Collier,0132,1972,3697
03,Collier,0132,1973,3360
03,Collier,0132,1974,3710
03,Collier,0132,1975,5028
03,Collier,0132,1976,3690
03,Collier,0132,1977,4558
03,Collier,0132,1978,6223
03,Collier,0132,1979,7225
03,Collier,0132,1980,9610
03,Collier,0132,1981,9113
03,Collier,0132,1982,10795
03,Collier,0132,1983,10589
03,Collier,0132,1984,11197
03,Collier,0132,1985,11033
03,Collier,0132,1986,12903
03,Collier,0132,1987,12262
03,Collier,0132,1988,12638
03,Collier,0132,1989,12793
12,Lee,0132,2015,2500
12,Lee,0132,2016,2700
12,Lee,0132,2017,2900
12,Lee,0132,2018,2450
12,Lee,0132,2019,2600
12,Lee,0132,2020,2600
12,Lee,0132,2021,2800
12,Lee,0132,2022,2900
12,Lee,0132,2023,4800
12,Lee,0132,2024,5100
12,Lee,0132,2025,5400
03,Collier,0133,1970,1631
03,Collier,0133,1971,1398
03,Collier,0133,1972,1816
03,Collier,0133,1973,1690
03,Collier,0133,1974,1430
03,Collier,0133,1976,1210
03,Collier,0133,1977,7218
12,Lee,0133,2015,1400
12,Lee,0133,2016,1300
12,Lee,0133,2017,1300
12,Lee,0133,2018,1800
12,Lee,0133,2019,1800
12,Lee,0133,2020,1850
12,Lee,0133,2021,2400
12,Lee,0133,2022,2400
12,Lee,0133,2023,2400
12,Lee,0133,2024,2450
12,Lee,0133,2025,2500
03,Collier,0134,1970,1557
03,Collier,0134,1971,1372
03,Collier,0134,1972,1899
03,Collier,0134,1973,1794
03,Collier,0134,1977,1208
12,Lee,0134,2015,5000
12,Lee,0134,2016,5500
12,Lee,0134,2017,5600
12,Lee,0134,2018,5300
12,Lee,0134,2019,5300
12,Lee,0134,2020,5350
12,Lee,0134,2021,3700
12,Lee,0134,2022,3700
12,Lee,0134,2023,3700
12,Lee,0134,2024,3750
12,Lee,0134,2025,3800
12,Lee,0135,2015,2000
12,Lee,0135,2016,1950
12,Lee,0135,2017,2100
12,Lee,0135,2018,2500
12,Lee,0135,2019,2600
12,Lee,0135,2020,2700
12,Lee,0135,2021,3000
12,Lee,0135,2022,3200
12,Lee,0135,2023,3400
12,Lee,0135,2024,3600
12,Lee,0135,2025,3800
12,Lee,0136,2015,5300
12,Lee,0136,2016,5500
12,Lee,0136,2017,5500
12,Lee,0136,2018,5400
12,Lee,0136,2019,5500
12,Lee,0136,2020,5500
12,Lee,0136,2021,5500
12,Lee,0136,2022,5600
12,Lee,0136,2023,3400
12,Lee,0136,2024,3400
12,Lee,0136,2025,3400
12,Lee,0137,2015,6200
12,Lee,0137,2016,6600
12,Lee,0137,2017,7000
12,Lee,0137,2018,6900
12,Lee,0137,2019,7200
12,Lee,0137,2020,7200
12,Lee,0137,2021,7600
12,Lee,0137,2022,8700
12,Lee,0137,2023,8700
12,Lee,0137,2024,9100
12,Lee,0137,2025,9500
03,Collier,0138,1970,1729
03,Collier,0138,1971,2315
03,Collier,0138,1972,2184
03,Collier,0138,1973,1888
03,Collier,0138,1974,2964
03,Collier,0138,1975,2939
03,Collier,0138,1976,3478
03,Collier,0138,1977,3625
03,Collier,0138,1978,3223
03,Collier,0138,1979,5140
03,Collier,0138,1980,4423
03,Collier,0138,1981,5237
03,Collier,0138,1982,7995
03,Collier,0138,1983,5231
03,Collier,0138,1984,7843
03,Collier,0138,1985,6039
03,Collier,0138,1987,9276
12,Lee,0138,2015,2000
12,Lee,0138,2016,2000
12,Lee,0138,2017,2000
12,Lee,0138,2018,2200
12,Lee,0138,2019,2300
12,Lee,0138,2020,2400
12,Lee,0138,2021,1900
12,Lee,0138,2022,1950
12,Lee,0138,2023,2100
12,Lee,0138,2024,2200
12,Lee,0138,2025,2300
03,Collier,0139,1970,4256
03,Collier,0139,1971,4178
03,Collier,0139,1972,5092
03,Collier,0139,1973,7262
03,Collier,0139,1974,6860
03,Collier,0139,1975,8452
03,Collier,0139,1976,5375
03,Collier,0139,1977,13063
12,Lee,0139,2015,1600
12,Lee,0139,2016,1700
12,Lee,0139,2017,1800
12,Lee,0139,2018,2000
12,Lee,0139,2019,1950
12,Lee,0139,2020,1950
12,Lee,0139,2021,2100
12,Lee,0139,2022,2200
12,Lee,0139,2023,1850
12,Lee,0139,2024,1950
12,Lee,0139,2025,2050
03,Collier,0140,1970,5533
03,Collier,0140,1971,4978
03,Collier,0140,1972,5680
03,Collier,0140,1973,8377
03,Collier,0140,1974,8645
03,Collier,0140,1975,6780
03,Collier,0140,1976,8347
03,Collier,0140,1977,9310
03,Collier,0140,1987,12009
12,Lee,0140,2015,2600
12,Lee,0140,2016,2100
12,Lee,0140,2017,2100
12,Lee,0140,2018,2900
12,Lee,0140,2019,3000
12,Lee,0140,2020,3000
12,Lee,0140,2021,3000
12,Lee,0140,2022,3100
12,Lee,0140,2023,5100
12,Lee,0140,2024,5000
12,Lee,0140,2025,5000
03,Collier,0141,1970,219
03,Collier,0141,1971,242
03,Collier,0141,1972,215
03,Collier,0141,1973,266
03,Collier,0141,1974,280
03,Collier,0141,1975,565
03,Collier,0141,1977,147
03,Collier,0141,1978,230
12,Lee,0141,2015,900
12,Lee,0141,2016,900
12,Lee,0141,2017,900
12,Lee,0141,2018,1100
12,Lee,0141,2019,1200
12,Lee,0141,2020,1200
12,Lee,0141,2021,1200
12,Lee,0141,2022,1200
12,Lee,0141,2023,2300
12,Lee,0141,2024,2300
12,Lee,0141,2025,2300
12,Lee,0142,2015,2100
12,Lee,0142,2016,2300
12,Lee,0142,2017,2300
12,Lee,0142,2018,2300
12,Lee,0142,2019,2400
12,Lee,0142,2020,1350
12,Lee,0142,2021,1450
12,Lee,0142,2022,1550
12,Lee,0142,2023,1650
12,Lee,0142,2024,1700
12,Lee,0142,2025,1800
03,Collier,0143,1974,3880
03,Collier,0143,1975,3955
03,Collier,0143,1976,4285
03,Collier,0143,1977,4375
03,Collier,0143,1978,4880
03,Collier,0143,1979,5151
03,Collier,0143,1980,4763
03,Collier,0143,1981,4535
03,Collier,0143,1982,4545
03,Collier,0143,1983,4888
03,Collier,0143,1984,4853
03,Collier,0143,1985,4924
03,Collier,0143,1986,5269
03,Collier,0143,1987,6013
03,Collier,0143,1988,6281
03,Collier,0143,1989,6966
03,Collier,0143,1990,7092
03,Collier,0143,1991,7279
03,Collier,0143,1998,9179
03,Collier,0143,1999,9988
03,Collier,0143,2000,10524
03,Collier,0143,2001,11247
03,Collier,0143,2002,11926
03,Collier,0143,2003,12435
03,Collier,0143,2004,13336
03,Collier,0143,2005,14332
03,Collier,0143,2006,15372
03,Collier,0143,2007,15568
03,Collier,0143,2008,13952
03,Collier,0143,2009,14629
03,Collier,0143,2010,14270
03,Collier,0143,2011,13939
03,Collier,0143,2012,13722
03,Collier,0143,2013,14038
03,Collier,0143,2014,14678
12,Lee,0143,2015,2100
03,Collier,0143,2015,15771
03,Collier,0143,2016,16450
12,Lee,0143,2016,2300
03,Collier,0143,2017,17355
12,Lee,0143,2017,2300
12,Lee,0143,2018,2900
03,Collier,0143,2018,17994
03,Collier,0143,2019,18495
12,Lee,0143,2019,3000
12,Lee,0143,2020,3000
03,Collier,0143,2020,16112
12,Lee,0143,2021,3200
03,Collier,0143,2021,16100
12,Lee,0143,2022,5100
03,Collier,0143,2022,19721
12,Lee,0143,2023,5400
03,Collier,0143,2023,22092
12,Lee,0143,2024,5600
03,Collier,0143,2024,22930
03,Collier,0143,2025,23500
12,Lee,0143,2025,5800
03,Collier,0144,1970,2062
03,Collier,0144,1971,1487
03,Collier,0144,1972,1517
03,Collier,0144,1973,1678
03,Collier,0144,1974,2181
03,Collier,0144,1975,3269
03,Collier,0144,1976,2377
03,Collier,0144,1977,2990
03,Collier,0144,1978,3108
03,Collier,0144,1979,3243
03,Collier,0144,1980,3360
03,Collier,0144,1981,3820
03,Collier,0144,1982,3525
03,Collier,0144,1983,3225
03,Collier,0144,1984,3160
03,Collier,0144,1985,3412
03,Collier,0144,1986,3754
03,Collier,0144,1987,4794
03,Collier,0144,1988,4583
03,Collier,0144,1989,4198
12,Lee,0144,2015,1600
12,Lee,0144,2016,1700
12,Lee,0144,2017,1800
12,Lee,0144,2018,1700
12,Lee,0144,2019,1800
12,Lee,0144,2020,1800
12,Lee,0144,2021,1900
12,Lee,0144,2022,2000
12,Lee,0144,2023,3700
12,Lee,0144,2024,3900
12,Lee,0144,2025,4100
12,Lee,0145,2015,600
12,Lee,0145,2016,600
12,Lee,0145,2017,600
12,Lee,0145,2018,650
12,Lee,0145,2019,700
12,Lee,0145,2020,750
12,Lee,0145,2021,1050
12,Lee,0145,2022,1050
12,Lee,0145,2023,1150
12,Lee,0145,2024,1250
12,Lee,0145,2025,1350
03,Collier,0146,1970,1838
03,Collier,0146,1971,1199
03,Collier,0146,1972,1521
03,Collier,0146,1973,1192
03,Collier,0146,1974,861
03,Collier,0146,1975,735
03,Collier,0146,1976,745
03,Collier,0146,1977,760
12,Lee,0146,2015,800
12,Lee,0146,2016,800
12,Lee,0146,2017,800
12,Lee,0146,2018,800
12,Lee,0146,2019,850
12,Lee,0146,2020,900
12,Lee,0146,2021,1500
12,Lee,0146,2022,1600
12,Lee,0146,2023,1700
12,Lee,0146,2024,1800
12,Lee,0146,2025,1900
03,Collier,0147,1970,595
03,Collier,0147,1971,467
03,Collier,0147,1972,668
03,Collier,0147,1973,733
03,Collier,0147,1977,540
12,Lee,0147,2015,2000
12,Lee,0147,2016,2200
12,Lee,0147,2017,2200
12,Lee,0147,2018,2200
12,Lee,0147,2019,2300
12,Lee,0147,2020,2400
12,Lee,0147,2021,4000
12,Lee,0147,2022,4200
12,Lee,0147,2023,4600
12,Lee,0147,2024,4800
12,Lee,0147,2025,5000
03,Collier,0148,1970,2779
03,Collier,0148,1971,3381
03,Collier,0148,1972,3254
03,Collier,0148,1973,3413
03,Collier,0148,1974,3240
03,Collier,0148,1975,2838
03,Collier,0148,1976,3720
03,Collier,0148,1977,4363
03,Collier,0148,1978,3178
03,Collier,0148,1979,4658
03,Collier,0148,1980,4103
03,Collier,0148,1981,3595
03,Collier,0148,1982,4165
03,Collier,0148,1984,3438
03,Collier,0148,1985,2763
03,Collier,0148,1986,6588
03,Collier,0148,1987,3558
12,Lee,0148,2015,2150
12,Lee,0148,2016,2150
12,Lee,0148,2017,2150
12,Lee,0148,2018,1900
12,Lee,0148,2019,1900
12,Lee,0148,2020,1900
12,Lee,0148,2021,1900
12,Lee,0148,2022,1900
12,Lee,0148,2023,2350
12,Lee,0148,2024,2350
12,Lee,0148,2025,2350
03,Collier,0149,1970,982
03,Collier,0149,1971,821
03,Collier,0149,1972,626
03,Collier,0149,1973,937
03,Collier,0149,1974,1285
03,Collier,0149,1975,1421
03,Collier,0149,1977,1397
12,Lee,0149,2015,4100
12,Lee,0149,2016,4100
12,Lee,0149,2017,4100
12,Lee,0149,2018,4200
12,Lee,0149,2019,4200
12,Lee,0149,2020,4000
12,Lee,0149,2021,4000
12,Lee,0149,2022,4000
12,Lee,0149,2023,4400
12,Lee,0149,2024,4400
12,Lee,0149,2025,4400
03,Collier,0150,1970,1484
03,Collier,0150,1971,1478
03,Collier,0150,1972,1428
03,Collier,0150,1973,1882
03,Collier,0150,1974,2475
03,Collier,0150,1975,2468
03,Collier,0150,1976,2005
03,Collier,0150,1977,2168
03,Collier,0150,1978,3200
03,Collier,0150,1979,4417
03,Collier,0150,1980,3458
03,Collier,0150,1981,5225
03,Collier,0150,1982,6495
03,Collier,0150,1983,6769
03,Collier,0150,1984,7081
03,Collier,0150,1985,2890
03,Collier,0150,1986,3645
03,Collier,0150,1987,3923
12,Lee,0150,2015,1600
12,Lee,0150,2016,1700
12,Lee,0150,2017,1800
12,Lee,0150,2018,1500
12,Lee,0150,2019,1600
12,Lee,0150,2020,1550
12,Lee,0150,2021,1650
12,Lee,0150,2022,1750
12,Lee,0150,2023,1950
12,Lee,0150,2024,1950
12,Lee,0150,2025,2000
03,Collier,0151,1977,1458
12,Lee,0151,2015,180
12,Lee,0151,2016,180
12,Lee,0151,2017,180
12,Lee,0151,2018,200
12,Lee,0151,2019,200
12,Lee,0151,2020,300
12,Lee,0151,2021,300
12,Lee,0151,2022,300
12,Lee,0151,2023,300
12,Lee,0151,2024,300
12,Lee,0151,2025,400
03,Collier,0152,1977,325
12,Lee,0152,2015,3500
12,Lee,0152,2016,3700
12,Lee,0152,2017,3900
12,Lee,0152,2018,2100
12,Lee,0152,2019,2400
12,Lee,0152,2020,2400
12,Lee,0152,2021,2500
12,Lee,0152,2022,2600
12,Lee,0152,2023,3800
12,Lee,0152,2024,4000
12,Lee,0152,2025,4200
03,Collier,0153,1977,4750
12,Lee,0153,2015,1800
12,Lee,0153,2016,1800
12,Lee,0153,2017,1800
12,Lee,0153,2018,2000
12,Lee,0153,2019,1200
12,Lee,0153,2020,1600
12,Lee,0153,2021,1400
12,Lee,0153,2022,1500
12,Lee,0153,2023,1600
12,Lee,0153,2024,1700
12,Lee,0153,2025,1800
12,Lee,0154,2015,40
12,Lee,0154,2016,40
12,Lee,0154,2017,40
12,Lee,0154,2018,60
12,Lee,0154,2019,40
12,Lee,0154,2020,40
12,Lee,0154,2021,40
12,Lee,0154,2022,40
12,Lee,0154,2023,40
12,Lee,0154,2024,40
12,Lee,0154,2025,40
03,Collier,0155,1970,911
03,Collier,0155,1971,1597
03,Collier,0155,1972,1233
03,Collier,0155,1973,1336
03,Collier,0155,1974,1335
03,Collier,0155,1975,1538
03,Collier,0155,1976,2045
03,Collier,0155,1977,2458
03,Collier,0155,1978,2945
03,Collier,0155,1979,3728
03,Collier,0155,1980,4540
03,Collier,0155,1981,5685
03,Collier,0155,1982,4540
03,Collier,0155,1983,4938
03,Collier,0155,1984,5643
03,Collier,0155,1985,7088
03,Collier,0155,1986,8445
03,Collier,0155,1987,9002
12,Lee,0155,2015,1050
12,Lee,0155,2016,1100
12,Lee,0155,2017,1300
12,Lee,0155,2018,2500
12,Lee,0155,2019,2300
12,Lee,0155,2020,2300
12,Lee,0155,2021,2500
12,Lee,0155,2022,2700
12,Lee,0155,2023,1800
12,Lee,0155,2024,1900
12,Lee,0155,2025,1900
03,Collier,0156,1978,420
12,Lee,0156,2015,750
12,Lee,0156,2016,800
12,Lee,0156,2017,800
12,Lee,0156,2018,950
12,Lee,0156,2019,900
12,Lee,0156,2020,900
12,Lee,0156,2021,1000
12,Lee,0156,2022,1100
12,Lee,0156,2023,1100
12,Lee,0156,2024,1200
12,Lee,0156,2025,1200
03,Collier,0157,1970,2079
03,Collier,0157,1971,3059
03,Collier,0157,1972,4427
03,Collier,0157,1973,4865
03,Collier,0157,1975,6320
03,Collier,0157,1976,5965
03,Collier,0157,1977,5913
03,Collier,0157,1978,7855
03,Collier,0157,1979,9755
03,Collier,0157,1980,10718
03,Collier,0157,1981,11895
03,Collier,0157,1982,12368
03,Collier,0157,1983,11195
03,Collier,0157,1984,11418
03,Collier,0157,1985,12756
03,Collier,0157,1986,14653
03,Collier,0157,1987,13988
03,Collier,0157,1988,16158
03,Collier,0157,1989,15854
03,Collier,0157,1990,19782
03,Collier,0157,1991,20277
03,Collier,0157,1992,22500
03,Collier,0157,1993,22500
03,Collier,0157,1994,22500
03,Collier,0157,1995,25000
03,Collier,0157,1996,25500
03,Collier,0157,1997,25000
03,Collier,0157,1998,29000
03,Collier,0157,1999,26000
03,Collier,0157,2000,31000
03,Collier,0157,2001,31500
03,Collier,0157,2002,29000
03,Collier,0157,2003,35000
03,Collier,0157,2004,35000
03,Collier,0157,2005,33000
03,Collier,0157,2006,33000
03,Collier,0157,2007,35500
03,Collier,0157,2008,30000
03,Collier,0157,2009,30000
03,Collier,0157,2010,31000
03,Collier,0157,2011,31000
03,Collier,0157,2012,28500
03,Collier,0157,2013,28500
03,Collier,0157,2014,30000
12,Lee,0157,2015,2100
03,Collier,0157,2015,33000
03,Collier,0157,2016,41500
12,Lee,0157,2016,2100
03,Collier,0157,2017,41000
12,Lee,0157,2017,2100
12,Lee,0157,2018,2400
03,Collier,0157,2018,40000
03,Collier,0157,2019,40500
12,Lee,0157,2019,2500
12,Lee,0157,2020,2600
03,Collier,0157,2020,33000
12,Lee,0157,2021,1400
03,Collier,0157,2021,37500
12,Lee,0157,2022,1500
03,Collier,0157,2022,38500
12,Lee,0157,2023,1600
03,Collier,0157,2023,41000
12,Lee,0157,2024,1700
03,Collier,0157,2024,41000
03,Collier,0157,2025,41000
12,Lee,0157,2025,1800
03,Collier,0158,1970,3360
03,Collier,0158,1971,3339
03,Collier,0158,1972,3994
03,Collier,0158,1973,3815
03,Collier,0158,1974,4411
03,Collier,0158,1975,5594
03,Collier,0158,1976,6380
03,Collier,0158,1977,9085
03,Collier,0158,1985,11214
03,Collier,0158,1986,14088
03,Collier,0158,1987,16928
03,Collier,0158,1988,17085
03,Collier,0158,1989,16418
03,Collier,0158,1990,24206
03,Collier,0158,1991,22977
03,Collier,0158,1992,23000
03,Collier,0158,1993,26000
03,Collier,0158,1994,28000
03,Collier,0158,1995,28500
03,Collier,0158,2008,61900
03,Collier,0158,2009,31500
03,Collier,0158,2010,30500
03,Collier,0158,2011,31000
03,Collier,0158,2012,31000
03,Collier,0158,2013,31000
03,Collier,0158,2014,32500
12,Lee,0158,2015,3600
03,Collier,0158,2015,36000
03,Collier,0158,2016,38000
12,Lee,0158,2016,3800
03,Collier,0158,2017,39000
12,Lee,0158,2017,4000
12,Lee,0158,2018,3600
03,Collier,0158,2018,33000
03,Collier,0158,2019,34500
12,Lee,0158,2019,4000
12,Lee,0158,2020,3800
03,Collier,0158,2020,33500
12,Lee,0158,2021,4500
03,Collier,0158,2021,34500
12,Lee,0158,2022,4700
03,Collier,0158,2022,35500
12,Lee,0158,2023,5100
03,Collier,0158,2023,34000
12,Lee,0158,2024,5300
03,Collier,0158,2024,35000
03,Collier,0158,2025,35000
12,Lee,0158,2025,5500
03,Collier,0159,1976,6370
03,Collier,0159,1977,3198
03,Collier,0159,1978,9795
03,Collier,0159,1979,16705
03,Collier,0159,1980,19050
03,Collier,0159,1983,26451
03,Collier,0159,1984,26040
03,Collier,0159,1985,28106
12,Lee,0159,2015,800
12,Lee,0159,2016,900
12,Lee,0159,2017,1000
12,Lee,0159,2018,900
12,Lee,0159,2019,1000
12,Lee,0159,2020,1000
12,Lee,0159,2021,1100
12,Lee,0159,2022,1100
12,Lee,0159,2023,1500
12,Lee,0159,2024,1600
12,Lee,0159,2025,1700
03,Collier,0160,1970,1359
03,Collier,0160,1971,1779
03,Collier,0160,1972,2402
03,Collier,0160,1973,3266
03,Collier,0160,1975,3788
03,Collier,0160,1985,10855
03,Collier,0160,1986,12951
03,Collier,0160,1987,15584
03,Collier,0160,2001,52500
03,Collier,0160,2002,51000
03,Collier,0160,2003,52500
03,Collier,0160,2004,53000
03,Collier,0160,2005,57000
03,Collier,0160,2006,52500
03,Collier,0160,2007,53000
03,Collier,0160,2008,46000
03,Collier,0160,2009,46500
03,Collier,0160,2010,49500
03,Collier,0160,2011,49500
03,Collier,0160,2012,48500
03,Collier,0160,2013,50500
03,Collier,0160,2014,51500
12,Lee,0160,2015,2200
03,Collier,0160,2015,55500
03,Collier,0160,2016,57500
12,Lee,0160,2016,2400
03,Collier,0160,2017,59500
12,Lee,0160,2017,2600
12,Lee,0160,2018,2300
03,Collier,0160,2018,50000
03,Collier,0160,2019,53500
12,Lee,0160,2019,2400
12,Lee,0160,2020,2500
03,Collier,0160,2020,52500
12,Lee,0160,2021,2700
03,Collier,0160,2021,54500
12,Lee,0160,2022,2900
03,Collier,0160,2022,56500
12,Lee,0160,2023,3100
03,Collier,0160,2023,58500
03,Collier,0160,2024,60500
12,Lee,0160,2024,3300
03,Collier,0160,2025,60500
12,Lee,0160,2025,3500
03,Collier,0161,1970,581
03,Collier,0161,1971,713
03,Collier,0161,1972,892
03,Collier,0161,1973,1184
03,Collier,0161,1974,1601
03,Collier,0161,1975,1752
03,Collier,0161,1976,1920
03,Collier,0161,1985,3513
03,Collier,0161,1986,3361
03,Collier,0161,1987,3654
12,Lee,0161,2015,2700
12,Lee,0161,2016,2900
12,Lee,0161,2017,3100
12,Lee,0161,2018,2900
12,Lee,0161,2019,3000
12,Lee,0161,2020,3000
12,Lee,0161,2021,3200
12,Lee,0161,2022,3200
12,Lee,0161,2023,3400
12,Lee,0161,2024,3600
12,Lee,0161,2025,3800
03,Collier,0162,1970,5735
03,Collier,0162,1971,6136
03,Collier,0162,1972,4463
03,Collier,0162,1973,5212
03,Collier,0162,1974,6043
03,Collier,0162,1975,6961
03,Collier,0162,1976,6560
12,Lee,0162,2015,2600
12,Lee,0162,2016,2600
12,Lee,0162,2017,2600
12,Lee,0162,2018,3600
12,Lee,0162,2019,3600
12,Lee,0162,2020,3100
12,Lee,0162,2021,3100
12,Lee,0162,2022,3100
12,Lee,0162,2023,3100
12,Lee,0162,2024,3100
12,Lee,0162,2025,3100
12,Lee,0163,2015,2900
12,Lee,0163,2016,2700
12,Lee,0163,2017,2700
12,Lee,0163,2018,2600
12,Lee,0163,2019,1950
12,Lee,0163,2020,1900
12,Lee,0163,2021,1900
12,Lee,0163,2022,1900
12,Lee,0163,2023,2000
12,Lee,0163,2024,2100
12,Lee,0163,2025,2100
03,Collier,0164,1970,2175
03,Collier,0164,1971,2073
03,Collier,0164,1972,3042
03,Collier,0164,1973,3109
03,Collier,0164,1974,3064
03,Collier,0164,1975,4075
03,Collier,0164,1976,3905
03,Collier,0164,1977,4490
03,Collier,0164,1985,6968
03,Collier,0164,1986,8508
03,Collier,0164,1987,8060
12,Lee,0164,2015,2100
12,Lee,0164,2016,2050
12,Lee,0164,2017,2050
12,Lee,0164,2018,2050
12,Lee,0164,2019,2050
12,Lee,0164,2020,2100
12,Lee,0164,2021,1950
12,Lee,0164,2022,1950
12,Lee,0164,2023,1950
12,Lee,0164,2024,2000
12,Lee,0164,2025,2000
03,Collier,0165,1970,1190
03,Collier,0165,1971,1784
03,Collier,0165,1972,1246
03,Collier,0165,1973,1713
03,Collier,0165,1974,1852
03,Collier,0165,1975,2077
03,Collier,0165,1976,1500
03,Collier,0165,1977,1938
12,Lee,0165,2015,1950
12,Lee,0165,2016,1950
12,Lee,0165,2017,1950
12,Lee,0165,2018,2400
12,Lee,0165,2019,2400
12,Lee,0165,2020,2400
12,Lee,0165,2021,2400
12,Lee,0165,2022,2900
12,Lee,0165,2023,3000
12,Lee,0165,2024,3000
12,Lee,0165,2025,3000
03,Collier,0166,1970,1445
03,Collier,0166,1971,1713
03,Collier,0166,1972,1537
03,Collier,0166,1973,1971
03,Collier,0166,1974,2484
03,Collier,0166,1975,2858
03,Collier,0166,1976,2713
03,Collier,0166,1977,2590
03,Collier,0166,1978,3043
03,Collier,0166,1979,4670
03,Collier,0166,1980,4915
03,Collier,0166,1981,6363
03,Collier,0166,1982,8018
03,Collier,0166,1983,8828
03,Collier,0166,1984,9124
03,Collier,0166,1985,7339
03,Collier,0166,1986,8818
03,Collier,0166,1987,9737
12,Lee,0166,2015,2300
12,Lee,0166,2016,2500
12,Lee,0166,2017,2600
12,Lee,0166,2018,2600
12,Lee,0166,2019,2600
12,Lee,0166,2020,2600
12,Lee,0166,2021,2600
12,Lee,0166,2022,2600
12,Lee,0166,2023,3000
